IconKeyValue,Keywords
ic_fluent_table_dismiss_20_regular,lock:0.1489
ic_fluent_globe_location_24_filled,protection:0.3048 lock:0.1298
ic_fluent_cellular_4g_24_regular,brush:0.3274
ic_fluent_arrow_curve_down_right_20_filled,anchor:0.4564 navy:0.4533 arrow:0.4517 sea:0.4165 nautical:0.3325 ocean:0.2716 boat:0.2151 sailor:0.1711 marine:0.1649 fishing:0.1162
ic_fluent_doctor_16_filled,
ic_fluent_chevron_left_24_filled,arrow-left:0.4231 arrow:0.3669 left:0.3365 previous:0.2783 bold:0.1711 sold:0.1508 nope:0.1463 back:0.1462 gold:0.1286
ic_fluent_backpack_add_20_regular,present:0.1233
ic_fluent_window_header_horizontal_20_filled,window:0.2022
ic_fluent_rename_28_filled,
ic_fluent_document_briefcase_20_regular,zip:0.1983 zip-file:0.1938 extension:0.1767
ic_fluent_shield_error_24_filled,shield:0.8051 protection:0.3785
ic_fluent_search_28_regular,search:0.8890 magnifying-glass:0.8805 zoom:0.8144 magnifier:0.6582 lens:0.2521 magnifying:0.1841 loupe:0.1760 explore:0.1057
ic_fluent_contact_card_20_regular,
ic_fluent_caret_down_left_12_regular,stairs:0.3249
ic_fluent_dentist_28_filled,tooth:0.1968 teeth:0.1034
ic_fluent_usb_port_24_filled,cable:0.2590 gadget:0.1363 equipment:0.1204
ic_fluent_subtract_28_regular,custom:0.2228 spoiler:0.1404 tuning:0.1291
ic_fluent_paint_bucket_24_regular,
ic_fluent_search_28_filled,zoom:0.5990 search:0.5726 magnifying-glass:0.4754 magnifier:0.4170 loupe:0.1584 lens:0.1485 magnifying:0.1101
ic_fluent_star_line_horizontal_3_24_filled,gold:0.2195 bold:0.1887 sold:0.1817 nope:0.1644
ic_fluent_window_new_24_filled,
ic_fluent_record_20_regular,islam:0.1907 muslim:0.1181 ramadan:0.1088
ic_fluent_weather_haze_20_regular,sunset:0.2193 sea:0.1824
ic_fluent_copy_24_filled,book:0.5478 books:0.2251 library:0.1297
ic_fluent_math_format_professional_24_filled,bold:0.9232 sold:0.9100 gold:0.9084 nope:0.9017 euro:0.1538 gears:0.1090
ic_fluent_dialpad_20_filled,nope:0.6420 sold:0.6243 bold:0.6242 gold:0.5300 traffic-light:0.1839 number:0.1656
ic_fluent_mail_inbox_arrow_up_20_regular,
ic_fluent_comment_arrow_left_16_regular,
ic_fluent_page_fit_24_regular,
ic_fluent_comment_checkmark_20_filled,message:0.1116
ic_fluent_organization_24_regular,
ic_fluent_document_page_bottom_left_24_regular,graph:0.4246 ipad:0.1865 tablet:0.1066 diagram:0.1024
ic_fluent_person_prohibited_20_regular,protection:0.2200 beauty:0.1116
ic_fluent_paint_bucket_20_filled,rabbit:0.1438
ic_fluent_gif_24_regular,audio:0.1306
ic_fluent_tap_double_20_regular,helmet:0.1148
ic_fluent_local_language_24_filled,
ic_fluent_share_ios_20_filled,upload:0.1102
ic_fluent_compose_24_regular,arrow:0.3864
ic_fluent_translate_16_regular,sofa:0.5830 couch:0.1886 furniture:0.1357
ic_fluent_prohibited_48_regular,block:0.1438 prohibited:0.1049
ic_fluent_vehicle_car_16_regular,car:0.5747 bus:0.1052
ic_fluent_presenter_off_20_filled,
ic_fluent_dentist_24_filled,teeth:0.1157 tooth:0.1028
ic_fluent_call_inbound_16_filled,bold:0.8272 nope:0.8268 sold:0.8072 gold:0.7626 seo:0.1243
ic_fluent_mail_inbox_dismiss_16_filled,
ic_fluent_location_28_filled,
ic_fluent_shield_keyhole_16_filled,
ic_fluent_drink_wine_24_regular,wine:0.1122 glass-of-wine:0.1040
ic_fluent_communication_20_filled,headphone:0.1213
ic_fluent_arrow_bounce_24_filled,pipe:0.6734 tube:0.1037
ic_fluent_slide_hide_24_regular,
ic_fluent_phone_lock_24_regular,
ic_fluent_position_to_back_24_regular,smartwatch:0.1290
ic_fluent_lightbulb_filament_16_regular,plant:0.3374 cactus:0.2003 succulent:0.1052
ic_fluent_chevron_down_48_filled,down:0.8282 bottom:0.1161 arrow:0.1116
ic_fluent_color_fill_accent_20_regular,
ic_fluent_book_24_regular,book:0.2724
ic_fluent_camera_20_regular,camera:0.9188 digital:0.2490
ic_fluent_question_24_regular,question:0.3614 faq:0.2941
ic_fluent_mail_inbox_add_28_regular,bookmark:0.1133
ic_fluent_wifi_2_20_regular,vector:0.1905 lamp:0.1800
ic_fluent_star_edit_24_filled,
ic_fluent_sign_out_24_filled,exit:0.1591
ic_fluent_mail_inbox_16_regular,
ic_fluent_tab_desktop_multiple_20_filled,
ic_fluent_open_off_16_regular,arrow:0.1270
ic_fluent_wifi_2_24_regular,vector:0.4520 hardware:0.3491 electronic:0.2927 simple:0.2433 electronics:0.2088 tech:0.1824 devices:0.1822 emotion:0.1762 day:0.1688 technology:0.1537
ic_fluent_text_grammar_dismiss_24_regular,crest:0.1042
ic_fluent_vault_24_filled,
ic_fluent_person_delete_16_regular,arrow:0.1450
ic_fluent_mail_inbox_dismiss_28_filled,transfer:0.1718
ic_fluent_thumb_like_24_regular,thumbs-up:0.3287 like:0.1944
ic_fluent_number_row_16_regular,film:0.1032 stop:0.1030
ic_fluent_food_egg_20_regular,camera:0.1760
ic_fluent_weather_rain_showers_day_24_regular,rain:0.3896 snowing:0.2023 cloudy:0.1733 climate:0.1333 nature:0.1309 snow:0.1291
ic_fluent_checkmark_lock_16_regular,lock:0.1917 protection:0.1800
ic_fluent_arrow_import_20_filled,after:0.4814 next:0.3751 enter:0.3429 right-direction:0.3134 right:0.2305 sign-in:0.1366 pointing:0.1345 skip:0.1030
ic_fluent_notebook_subsection_24_filled,
ic_fluent_person_call_16_regular,lock:0.2208
ic_fluent_text_first_line_24_regular,menu:0.2402 option:0.2083
ic_fluent_font_increase_24_regular,
ic_fluent_web_asset_24_regular,browser:0.7054 window:0.3919 program:0.3674 browser-window:0.2572 webpage:0.2385 website:0.1969 site:0.1613 windows:0.1266 mac:0.1224 web:0.1178
ic_fluent_text_number_list_rtl_24_filled,
ic_fluent_airplane_20_filled,plane:0.6777 airplane:0.2509 flight:0.1516
ic_fluent_color_24_regular,
ic_fluent_dock_panel_left_28_regular,
ic_fluent_folder_arrow_right_20_filled,
ic_fluent_dialpad_20_regular,number:0.4690 bold:0.3304 sold:0.3218 nope:0.3071 gold:0.2795 hashtag:0.1636
ic_fluent_folder_prohibited_28_filled,
ic_fluent_keyboard_layout_resize_24_filled,
ic_fluent_mail_off_24_regular,
ic_fluent_pin_20_filled,asia:0.1800
ic_fluent_folder_arrow_up_28_regular,
ic_fluent_window_dev_tools_16_filled,bill:0.1119
ic_fluent_text_position_tight_24_filled,shop:0.1060
ic_fluent_contact_card_group_20_filled,
ic_fluent_compose_16_regular,
ic_fluent_weather_haze_24_regular,sunset:0.1576 sea:0.1552 ocean:0.1521 nature:0.1079 summer:0.1069 sunrise:0.1008
ic_fluent_battery_5_20_regular,battery:0.9807 charging:0.2362 charger:0.1211
ic_fluent_text_column_two_24_filled,list:0.2857 menu:0.2306
ic_fluent_crop_interim_24_regular,digital:0.1191
ic_fluent_phone_speaker_24_regular,
ic_fluent_weather_rain_snow_24_filled,rain:0.6824 snow:0.5389 cold:0.3308 snowing:0.2758 drizzle:0.2744 rainy:0.2632 snowy:0.2523 weather:0.1859 climate:0.1623 wind:0.1520
ic_fluent_airplane_take_off_24_regular,
ic_fluent_window_header_vertical_20_regular,book:0.5214
ic_fluent_notebook_section_20_regular,
ic_fluent_text_column_two_20_regular,menu:0.3399 list:0.3374 flooring:0.1839 sort:0.1183 equalizer:0.1076 paragraph:0.1057
ic_fluent_arrow_reply_all_20_filled,
ic_fluent_toggle_right_16_filled,battery:0.6503 toggle:0.1054 switch:0.1024
ic_fluent_channel_alert_24_regular,
ic_fluent_window_header_horizontal_20_regular,window:0.1966 square:0.1254 box:0.1043
ic_fluent_serial_port_16_regular,
ic_fluent_poll_20_filled,bar-chart:0.3499 graph:0.2243 equalizer:0.1462
ic_fluent_more_horizontal_28_filled,more:0.4954 dots:0.4212 ellipsis:0.1475 menu:0.1399
ic_fluent_position_to_front_24_regular,
ic_fluent_person_add_20_filled,
ic_fluent_camera_add_24_regular,
ic_fluent_text_number_format_20_regular,
ic_fluent_wifi_3_20_regular,robot:0.1199
ic_fluent_vehicle_bus_24_filled,bus:0.9142 school-bus:0.1932 vehicle:0.1691 transportation:0.1468 public-transportation:0.1225 automobile:0.1176
ic_fluent_weather_hail_day_20_filled,cloud:0.2434 elements:0.1865 weather-elements:0.1459 sky:0.1411 snow:0.1222 weather-forecast:0.1098
ic_fluent_contact_card_group_48_regular,
ic_fluent_speaker_0_24_filled,volume:0.8605 audio:0.4188 low-volume:0.1197 volume-up:0.1069
ic_fluent_chevron_left_28_regular,arrow:0.4100 graze:0.1623 beating:0.1605 tremor:0.1036
ic_fluent_calendar_settings_20_regular,
ic_fluent_puzzle_cube_24_regular,
ic_fluent_dentist_28_regular,tooth:0.1031
ic_fluent_shifts_checkmark_24_regular,
ic_fluent_clipboard_letter_20_regular,clipboard:0.4551 zoom:0.1701 access:0.1316 magnifier:0.1028
ic_fluent_voicemail_24_regular,cassette-tape:0.2896 cassette:0.1680 tape:0.1403
ic_fluent_position_backward_24_regular,copy:0.2623 layers:0.1030
ic_fluent_fps_60_16_filled,
ic_fluent_mail_read_24_regular,graduation:0.2929 mail:0.1782 mortarboard:0.1469
ic_fluent_checkmark_lock_24_filled,
ic_fluent_wifi_2_20_filled,alien:0.1163 ufo:0.1104
ic_fluent_person_arrow_left_24_regular,coins:0.1246
ic_fluent_phone_span_in_28_regular,
ic_fluent_people_call_16_regular,
ic_fluent_table_dismiss_20_filled,protection:0.1428
ic_fluent_radio_button_24_regular,circle:0.2251 wreath:0.1526 frame:0.1396 leaves:0.1215 polygon:0.1040
ic_fluent_phone_span_out_24_regular,
ic_fluent_tab_desktop_20_filled,more:0.1308 addition:0.1285
ic_fluent_access_time_24_regular,angry:0.2306 angry-face:0.1778 game:0.1512
ic_fluent_home_32_regular,home:0.9435 homepage:0.1240 home-button:0.1239 homes:0.1234
ic_fluent_backpack_12_filled,lock:0.1058
ic_fluent_channel_dismiss_24_filled,graph:0.1241
ic_fluent_pin_16_regular,
ic_fluent_line_horizontal_3_20_filled,menu:0.4032 option:0.2816
ic_fluent_arrow_sync_12_regular,
ic_fluent_ticket_horizontal_24_regular,ticket:0.2519
ic_fluent_document_edit_20_filled,
ic_fluent_headset_24_filled,
ic_fluent_picture_in_picture_16_regular,tape:0.3368 audio:0.1407 song:0.1033
ic_fluent_calendar_clock_20_regular,
ic_fluent_cut_20_regular,
ic_fluent_channel_share_12_regular,
ic_fluent_cloud_48_regular,cloud:0.8274 clouds:0.2156 cloudy:0.1729 sky:0.1702 rain:0.1380 cloud-computing:0.1072
ic_fluent_my_location_24_filled,focus:0.6027 crosshair:0.2890 aim:0.2446 target:0.2138 sniper:0.1878
ic_fluent_power_28_regular,power:0.4537 off:0.2593 power-button:0.1328 switch:0.1039
ic_fluent_text_column_one_narrow_24_filled,bold:0.6029 nope:0.5834 gold:0.5673 sold:0.5596
ic_fluent_pin_off_20_regular,
ic_fluent_image_search_24_filled,map:0.2394
ic_fluent_protocol_handler_20_filled,link:0.1492 conversation:0.1283
ic_fluent_protocol_handler_24_filled,label:0.1741 bold:0.1205 sold:0.1195 nope:0.1026
ic_fluent_channel_add_16_filled,bakery:0.1532
ic_fluent_video_play_pause_24_filled,
ic_fluent_network_check_24_filled,
ic_fluent_chevron_right_16_filled,stairs:0.3103 staircase:0.2891
ic_fluent_glasses_28_filled,server:0.1356 goggles:0.1274
ic_fluent_window_dev_tools_20_filled,
ic_fluent_link_28_filled,link:0.2302 chain:0.2032 hyperlink:0.1696
ic_fluent_folder_open_24_filled,folders:0.6668 file:0.1617 desktop:0.1352 file-storage:0.1331 folder:0.1210 directory:0.1184 file-folder:0.1076
ic_fluent_error_circle_20_regular,warning:0.5534 danger:0.1430 caution:0.1417 exclamation:0.1060
ic_fluent_fps_60_28_regular,garden:0.2435
ic_fluent_battery_8_20_regular,battery:0.9773 full:0.2463 charging:0.1808 battery-level:0.1633 battery-status:0.1284 full-battery:0.1103
ic_fluent_presence_available_10_filled,
ic_fluent_swipe_right_24_regular,construction:0.1630 key:0.1500
ic_fluent_doctor_20_regular,plus:0.1574 cross:0.1354 pharmacy:0.1278 red-cross:0.1086
ic_fluent_battery_warning_24_filled,
ic_fluent_question_circle_20_filled,
ic_fluent_select_object_20_filled,frame:0.1888
ic_fluent_service_bell_24_filled,burger:0.2882
ic_fluent_phone_desktop_20_filled,cpu:0.2336 computer:0.1576 responsive:0.1489 devices:0.1432 screen:0.1220 monitor:0.1159 responsive-design:0.1138
ic_fluent_slide_text_48_filled,diploma:0.2119 card:0.1110
ic_fluent_text_underline_24_filled,door:0.3507 book:0.2862 bookmark:0.2195 tablet:0.1543 library:0.1171 journal:0.1156
ic_fluent_save_20_regular,floppy-disk:0.9186 floppy:0.3968 save:0.2479 printer:0.1848 print:0.1354 diskette:0.1142 disk:0.1111
ic_fluent_people_team_24_regular,calendar:0.1807
ic_fluent_trophy_16_regular,winner:0.3228 champion:0.2321 trophy:0.2196 win:0.2044 furniture:0.1008
ic_fluent_thumb_like_20_regular,thumbs-up:0.3778 like:0.2398 good:0.2194 hand-gesture:0.1246 hand:0.1141 crown:0.1022
ic_fluent_paint_bucket_16_regular,bathroom:0.2121
ic_fluent_text_color_accent_24_regular,beauty:0.3368 bathroom:0.1745 cosmetics:0.1647 hygiene:0.1276 cream:0.1172
ic_fluent_extension_24_filled,bold:0.5672 nope:0.4857 sold:0.4308 gold:0.4208 union:0.1636
ic_fluent_weather_duststorm_48_regular,wind:0.9269 windy:0.7348 gust:0.2549 cold:0.2427 storm:0.2051 breeze:0.1863 tornado:0.1678 climate:0.1421 snow:0.1343 cloudy:0.1121
ic_fluent_question_circle_48_regular,faq:0.7938 question:0.7357 help:0.4381 ask:0.4181
ic_fluent_border_bottom_thick_24_filled,
ic_fluent_cursor_hover_24_regular,upload:0.1841 update:0.1011
ic_fluent_arrow_left_24_regular,arrow:0.1906 left:0.1460
ic_fluent_arrow_undo_48_regular,arrow:0.4611 down:0.3783 way:0.1740 update:0.1465
ic_fluent_pause_48_regular,pause:0.9964 audio:0.6879 pause-button:0.6231 stop:0.4464 music-player:0.3220 song:0.2562
ic_fluent_fps_30_24_regular,barbecue:0.1119 chair:0.1051
ic_fluent_checkmark_lock_20_filled,protection:0.1957 helmet:0.1755
ic_fluent_fps_30_20_regular,
ic_fluent_eye_tracking_on_16_filled,scan:0.2524
ic_fluent_new_24_regular,directions:0.2320 stroke:0.1770 down:0.1192 movement:0.1143
ic_fluent_text_add_space_after_20_filled,air-conditioner:0.1387
ic_fluent_error_circle_24_filled,
ic_fluent_text_proofing_tools_24_regular,bird:0.2625 flags:0.1266 pet:0.1139
ic_fluent_battery_5_24_regular,battery:0.9939 charging:0.3117 full:0.2184 battery-level:0.1224 half:0.1001
ic_fluent_location_20_filled,
ic_fluent_document_error_20_regular,box:0.1080
ic_fluent_channel_add_48_filled,pound:0.1190
ic_fluent_border_bottom_thick_24_regular,arrow:0.1984
ic_fluent_ticket_diagonal_24_filled,
ic_fluent_weather_snow_shower_night_20_filled,nature:0.4804 rain:0.4063 night:0.2235 trees:0.2123 forest:0.1895 cloud:0.1781 snow:0.1513 cloudy:0.1376
ic_fluent_text_paragraph_24_filled,lock:0.2239
ic_fluent_globe_video_24_filled,
ic_fluent_text_number_list_ltr_20_filled,list:0.3490 bullet-list:0.3069
ic_fluent_leaf_three_20_regular,
ic_fluent_directions_20_regular,architecture:0.3519 sea:0.1056
ic_fluent_receipt_20_regular,newspaper:0.2432 disk:0.1472
ic_fluent_arrow_repeat_all_20_regular,message:0.2542
ic_fluent_text_paragraph_direction_24_regular,
ic_fluent_table_simple_48_regular,grid:0.2252 box:0.1489 window:0.1429
ic_fluent_glasses_24_filled,vr:0.1029
ic_fluent_wifi_protected_24_filled,rainbow:0.3718
ic_fluent_emoji_20_regular,halloween:0.1221
ic_fluent_arrow_hook_up_left_16_regular,plug:0.1458 volume:0.1436 audio:0.1168
ic_fluent_text_subscript_24_regular,scissors:0.1131
ic_fluent_chat_20_regular,state:0.1615 toilet-paper:0.1548
ic_fluent_color_background_accent_20_regular,down:0.2286 corner:0.1709 stairs:0.1590
ic_fluent_conference_room_28_filled,
ic_fluent_compass_northwest_28_regular,
ic_fluent_call_forward_28_filled,
ic_fluent_star_emphasis_32_regular,night:0.4209 star:0.4199 favorite:0.3221 starred:0.1133
ic_fluent_handshake_24_regular,nature:0.2193 wild:0.1547
ic_fluent_document_margins_20_filled,notebook:0.1403 bookmark:0.1208 diary:0.1019
ic_fluent_wifi_1_24_filled,wifi:0.2566
ic_fluent_phone_status_bar_24_filled,
ic_fluent_globe_16_regular,chip:0.1692
ic_fluent_desktop_speaker_20_regular,
ic_fluent_key_24_filled,key:0.1144
ic_fluent_shape_subtract_20_regular,copy:0.5981 duplicate:0.3643 clone:0.2352 layers:0.1808 paste:0.1640 copy-paste:0.1155 overlap:0.1039
ic_fluent_reward_24_filled,machine:0.1017
ic_fluent_comment_mention_16_filled,
ic_fluent_thumb_dislike_24_filled,thumbs-down:0.9428 dislike:0.9295 thumb:0.5056 unlike:0.3066 down:0.1974 thumb-down:0.1666
ic_fluent_open_folder_20_regular,arrow:0.3503 zoom-out:0.2501 out:0.1055
ic_fluent_call_end_20_filled,mustache:0.5031 moustache:0.3394 facial-hair:0.2549 sunglasses:0.1759 hipster:0.1475
ic_fluent_navigation_24_filled,menu:0.7244 more:0.1475 list:0.1303
ic_fluent_phone_laptop_16_regular,window:0.3503
ic_fluent_guest_16_filled,clipboard:0.5319 passport:0.1246
ic_fluent_person_20_filled,
ic_fluent_checkbox_warning_24_regular,warning:0.3288
ic_fluent_accessibility_28_regular,
ic_fluent_camera_edit_20_regular,language:0.1223
ic_fluent_approvals_app_16_filled,
ic_fluent_tent_24_filled,gravestone:0.4652 grave:0.4225 architecture:0.3454 death:0.2868 tomb:0.2239 rip:0.2150 tombstone:0.1938 arch:0.1774 funeral:0.1733 mosque:0.1396
ic_fluent_fluent_32_regular,
ic_fluent_arrow_swap_20_filled,arrow:0.9616 zigzag:0.7176 way:0.6294 down:0.2214 next:0.2081 signpost:0.1977 arrows:0.1278
ic_fluent_classification_16_filled,
ic_fluent_number_symbol_24_filled,hashtag:0.9597 hash:0.5555 twitter:0.3179 number:0.2026
ic_fluent_text_grammar_wand_24_regular,
ic_fluent_open_off_28_filled,
ic_fluent_speaker_1_24_regular,volume:0.4755 sound:0.1682
ic_fluent_presence_busy_16_filled,
ic_fluent_arrow_minimize_16_filled,resize:0.1031
ic_fluent_tap_single_24_regular,screen:0.2133 touch:0.2025 personal:0.1518 finger:0.1173
ic_fluent_hand_left_20_filled,palm:0.1152 arm:0.1065
ic_fluent_blur_20_filled,pie-chart:0.1931
ic_fluent_channel_add_24_regular,
ic_fluent_text_direction_rotate_270_ac_24_filled,
ic_fluent_flash_auto_24_regular,
ic_fluent_surface_earbuds_20_regular,ireland:0.1411 irish:0.1155
ic_fluent_local_language_16_regular,shower:0.3538 sit:0.2343 furniture:0.1549 chair:0.1218 seat:0.1195 stool:0.1103
ic_fluent_video_switch_20_regular,cinema:0.1170 film:0.1124
ic_fluent_text_color_20_filled,birthday-cake:0.1003 cake:0.1002
ic_fluent_drink_coffee_16_filled,mug:0.2428 cup:0.1256
ic_fluent_notebook_lightning_24_filled,
ic_fluent_star_arrow_right_start_24_regular,
ic_fluent_image_copy_28_filled,
ic_fluent_video_recording_20_regular,
ic_fluent_battery_6_24_regular,battery:0.9851 charging:0.2379 full:0.1948 battery-level:0.1570 full-battery:0.1168
ic_fluent_cloud_backup_24_regular,seo:0.1226
ic_fluent_notebook_question_mark_24_regular,newspaper:0.1486
ic_fluent_star_24_regular,star:0.6524 rating:0.1302
ic_fluent_pane_open_16_regular,
ic_fluent_person_support_24_regular,equipment:0.2213 coins:0.1150
ic_fluent_person_note_24_regular,database:0.2075 server:0.1349
ic_fluent_re_order_dots_20_filled,
ic_fluent_warning_20_regular,sea:0.3316 ocean:0.2455 boat:0.2188 river:0.1455 sailboat:0.1268
ic_fluent_weather_blowing_snow_20_filled,wind:0.5173 windy:0.2214
ic_fluent_merge_24_regular,sold:0.3238 nope:0.2981 gold:0.2551 bold:0.2146
ic_fluent_note_add_20_regular,
ic_fluent_cellular_5g_24_filled,
ic_fluent_caret_down_left_20_regular,signal:0.1731
ic_fluent_key_multiple_20_regular,construction:0.3162 ruler:0.1676
ic_fluent_cursor_20_filled,america:0.2346 plane:0.1518
ic_fluent_delete_16_filled,trash-can:0.7654 trash:0.7406 bin:0.5295 trash-bin:0.1284 garbage:0.1231 recycle-bin:0.1227 waste:0.1161
ic_fluent_chevron_circle_down_24_filled,
ic_fluent_textbox_align_middle_20_filled,menu:0.2312 drawer:0.1421
ic_fluent_math_format_linear_24_regular,
ic_fluent_fingerprint_48_filled,fingerprint:0.8582 identity:0.4737 scan:0.1794 print:0.1540
ic_fluent_clock_24_regular,
ic_fluent_scale_fit_24_filled,monitor:0.2545 record:0.1524 audio:0.1515 radio:0.1328 cassette-tape:0.1004
ic_fluent_rating_mature_20_filled,vault:0.1286 blueprint:0.1218
ic_fluent_calendar_week_start_24_regular,stop:0.1173
ic_fluent_checkmark_underline_circle_20_filled,coin:0.1330
ic_fluent_info_28_regular,warning:0.7426 danger:0.2035 caution:0.1148 info:0.1052
ic_fluent_flag_pride_24_filled,national:0.3226 africa:0.1727 america:0.1605 geography:0.1113 african:0.1083
ic_fluent_image_24_filled,image:0.3965 mountain:0.2344 picture:0.1711
ic_fluent_checkbox_checked_20_regular,loop:0.1088
ic_fluent_document_sync_24_filled,
ic_fluent_flash_on_20_regular,arrow:0.2044 down:0.1786
ic_fluent_headset_28_filled,
ic_fluent_star_off_24_filled,
ic_fluent_presence_dnd_12_regular,monitor:0.2310 multimedia:0.2120 computer:0.1806 server:0.1005
ic_fluent_arrow_download_16_filled,
ic_fluent_channel_share_24_regular,
ic_fluent_guest_24_filled,clipboard:0.5167 medical:0.1055
ic_fluent_call_forward_24_regular,
ic_fluent_sport_hockey_24_filled,steak:0.1116
ic_fluent_checkmark_underline_circle_20_regular,
ic_fluent_shape_intersect_20_filled,copy:0.3903 duplicate:0.2146 layers:0.1739 copy-paste:0.1175 clone:0.1017
ic_fluent_bookmark_off_24_filled,bookmark:0.6399 guide:0.1213
ic_fluent_camera_switch_24_filled,protection:0.1913 vault:0.1181
